ID,period,resource,score,donation,ID_ses,payoff,timestamp,session,session_comment,cqtrials,age,gender,bidtissue,regrettissue,socnorm,desirability,dmu,fung,perish,bid,buy
m2hfzvvk,4,Water,18,3,451,8,2023-03-23T16:00:40Z,orafbb1k,"RAS, tres peu de sujets (22). sujet 579 particulierement lente",2,21,Female,0.1,no,5,5,5,2,3,0.2,FALSE
owuxiq18,4,Water,17,6,402,7.4,2023-03-23T16:00:48Z,orafbb1k,"RAS, tres peu de sujets (22). sujet 579 particulierement lente",2,22,Male,0.6,no,2,3,1,2,7,0,FALSE
qyvp6o6k,4,Water,80,3,217,10,2023-03-23T16:00:50Z,orafbb1k,"RAS, tres peu de sujets (22). sujet 579 particulierement lente",1,20,Female,0.1,no,6,4,5,2,4,0.3,FALSE
iz0of12s,4,Water,21,0,319,10,2023-03-23T16:00:50Z,orafbb1k,"RAS, tres peu de sujets (22). sujet 579 particulierement lente",1,21,Female,0.08,no,5,5,2,1,7,1,FALSE
b2622qo7,4,Water,29,0,382,0,2023-03-23T16:00:50Z,orafbb1k,"RAS, tres peu de sujets (22). sujet 579 particulierement lente",1,23,Male,0,no,7,2,1,4,4,0.2,FALSE
9tl30n4x,4,Water,46,5,145,7,2023-03-23T16:00:51Z,orafbb1k,"RAS, tres peu de sujets (22). sujet 579 particulierement lente",1,21,Female,0.5,no,6,6,3,2,5,0.3,FALSE
xh0hueex,4,Water,35,0,523,0,2023-03-23T16:00:51Z,orafbb1k,"RAS, tres peu de sujets (22). sujet 579 particulierement lente",2,19,Female,0.1,no,4,7,3,1,7,0.3,FALSE
ddyrmskn,4,Water,50,5,615,5,2023-03-23T16:00:51Z,orafbb1k,"RAS, tres peu de sujets (22). sujet 579 particulierement lente",1,23,Female,0.3,no,7,1,4,4,2,0.1,FALSE
1i0s21mj,4,Water,55,5,157,4.4,2023-03-23T16:00:52Z,orafbb1k,"RAS, tres peu de sujets (22). sujet 579 particulierement lente",1,20,Female,0.8,no,3,6,5,2,6,0.6,FALSE
8wgnfyn9,4,Water,70,2,634,8,2023-03-23T16:00:52Z,orafbb1k,"RAS, tres peu de sujets (22). sujet 579 particulierement lente",1,22,Male,0.2,no,4,5,3,1,5,0.7,FALSE
x69maqa0,4,Water,23,5,281,10,2023-03-23T16:00:52Z,orafbb1k,"RAS, tres peu de sujets (22). sujet 579 particulierement lente",1,20,Male,0,no,7,2,4,2,5,0,FALSE
tid1nbzg,4,Water,42,5,259,6,2023-03-23T16:00:53Z,orafbb1k,"RAS, tres peu de sujets (22). sujet 579 particulierement lente",1,18,Female,0.4,no,7,6,2,4,4,1.2,FALSE
21f05xy1,4,Water,32,2,536,5,2023-03-23T16:00:53Z,orafbb1k,"RAS, tres peu de sujets (22). sujet 579 particulierement lente",1,21,Female,0.1,no,5,5,2,5,6,0.7,FALSE
9ekvyb87,4,Water,45,5,672,2,2023-03-23T16:00:53Z,orafbb1k,"RAS, tres peu de sujets (22). sujet 579 particulierement lente",1,21,Male,0.5,no,6,4,4,5,6,1,FALSE
fwc1oa4t,4,Water,34,0,238,3,2023-03-23T16:00:54Z,orafbb1k,"RAS, tres peu de sujets (22). sujet 579 particulierement lente",1,21,Female,0,no,7,5,6,1,2,0.1,FALSE
igwwixlo,4,Water,39,0,609,10,2023-03-23T16:00:54Z,orafbb1k,"RAS, tres peu de sujets (22). sujet 579 particulierement lente",2,23,Female,0,no,6,5,1,1,7,0.1,FALSE
qh08clg2,4,Water,50,1,300,2,2023-03-23T16:00:55Z,orafbb1k,"RAS, tres peu de sujets (22). sujet 579 particulierement lente",1,22,Male,0.2,no,2,5,3,1,5,0.3,FALSE
2zz6m2il,4,Water,50,0,473,0,2023-03-23T16:00:55Z,orafbb1k,"RAS, tres peu de sujets (22). sujet 579 particulierement lente",1,22,Female,0,no,6,4,4,3,7,0.6,FALSE
uzdo5ae3,4,Water,0,0,397,0,2023-03-23T16:00:56Z,orafbb1k,"RAS, tres peu de sujets (22). sujet 579 particulierement lente",2,29,Male,0,no,4,1,1,1,7,0,FALSE
fbb5mwj0,4,Water,12,0,579,2.9,2023-03-23T16:00:56Z,orafbb1k,"RAS, tres peu de sujets (22). sujet 579 particulierement lente",1,18,Other,2,no,3,4,2,1,7,0.5,FALSE
a8ctbe82,4,Water,30,0,341,2,2023-03-23T16:00:58Z,orafbb1k,"RAS, tres peu de sujets (22). sujet 579 particulierement lente",3,33,Male,0.15,no,1,4,1,3,6,0.3,FALSE
bctb4gar,4,Water,58,0,131,4,2023-03-23T16:00:59Z,orafbb1k,"RAS, tres peu de sujets (22). sujet 579 particulierement lente",2,22,Female,0.2,no,6,6,1,2,7,1.2,FALSE
oeu12o8p,4,Time,22,5,145,0,2023-03-28T12:01:46Z,mh3kdc5t,NA,3,20,Female,0.1,no,7,7,7,7,7,0.1,FALSE
t6zpt78f,4,Time,23,5,777,0,2023-03-28T12:01:53Z,mh3kdc5t,NA,1,22,Male,0,no,1,5,5,7,6,0.1,FALSE
m7v1toqt,4,Time,22,5,300,0,2023-03-28T12:01:54Z,mh3kdc5t,NA,1,21,Male,0.1,no,1,3,4,7,4,0.1,FALSE
ji3vau6q,4,Time,33,0,473,0,2023-03-28T12:01:54Z,mh3kdc5t,NA,1,22,Male,0,no,1,1,7,7,1,0,FALSE
uwjx0juy,4,Time,33,0,904,0,2023-03-28T12:01:55Z,mh3kdc5t,NA,1,22,Male,0.4,no,1,1,1,1,7,1,FALSE
owzbyaif,4,Time,37,5,110,0,2023-03-28T12:01:56Z,mh3kdc5t,NA,1,23,Male,0.3,no,7,5,3,4,3,0.3,FALSE
cuhf50er,4,Time,20,5,536,0,2023-03-28T12:01:57Z,mh3kdc5t,NA,2,22,Male,0.2,no,3,4,3,4,6,0,FALSE
qh0b92qm,4,Time,39,0,816,0,2023-03-28T12:01:57Z,mh3kdc5t,NA,2,21,Male,0.1,no,5,4,7,7,7,0,FALSE
g0r0jj2x,4,Time,67,5,451,0,2023-03-28T12:01:58Z,mh3kdc5t,NA,1,18,Female,0.5,no,5,2,4,7,2,0.1,FALSE
0ao3e9lq,4,Time,27,4,402,0,2023-03-28T12:02:00Z,mh3kdc5t,NA,1,19,Female,0,no,2,2,4,7,1,0,FALSE
qul2tqrv,4,Time,52,3,103,0,2023-03-28T12:02:00Z,mh3kdc5t,NA,1,23,Female,0.1,no,5,2,6,7,7,0,FALSE
2ips1jl4,4,Time,15,5,680,-0.6,2023-03-28T12:02:02Z,mh3kdc5t,NA,2,20,Female,1.1,yes,5,4,4,4,4,0.1,FALSE
76bkgk1y,4,Time,36,5,752,0,2023-03-28T12:02:03Z,mh3kdc5t,NA,1,20,Female,0,no,4,4,7,7,1,0,FALSE
6oqcj3wl,4,Time,42,7,748,0,2023-03-28T12:02:04Z,mh3kdc5t,NA,1,20,Female,0.3,no,1,5,7,7,4,0.1,FALSE
3mdcukje,4,Time,3,5,145,0,2023-03-24T10:59:49Z,xit6phor,RAS,1,20,Female,0.2,no,4,5,4,7,4,0,FALSE
7zcyszqy,4,Time,47,0,451,10,2023-03-24T10:59:49Z,xit6phor,RAS,1,22,Male,0,no,1,2,1,5,6,0,FALSE
nliw48u1,4,Time,31,0,382,10,2023-03-24T10:59:49Z,xit6phor,RAS,1,21,Female,0,no,1,6,6,3,7,0,FALSE
7qaqfwo3,4,Time,21,5,672,0,2023-03-24T10:59:54Z,xit6phor,RAS,1,20,Female,0.15,no,5,1,7,7,7,0,FALSE
ejtji3kj,4,Time,69,3,319,0,2023-03-24T10:59:55Z,xit6phor,RAS,1,27,Female,0.5,no,1,5,4,7,1,0.5,FALSE
v7gu3sua,4,Time,68,0,615,10,2023-03-24T10:59:55Z,xit6phor,RAS,1,20,Male,0,no,1,5,4,7,1,1,FALSE
tgrqgd60,4,Time,20,0,397,10,2023-03-24T10:59:58Z,xit6phor,RAS,1,22,Female,0.25,no,7,4,3,3,3,0,FALSE
q9meur1z,4,Time,47,0,259,10,2023-03-24T10:59:58Z,xit6phor,RAS,2,20,Male,0.2,no,4,3,4,7,2,0,FALSE
h427e23s,4,Time,15,3,281,0,2023-03-24T11:00:01Z,xit6phor,RAS,3,27,Female,0.3,no,4,1,2,4,7,0.5,FALSE
7ypzuz32,4,Time,24,0,893,0,2023-03-24T11:00:01Z,xit6phor,RAS,1,27,Male,0,no,1,1,4,1,1,0,FALSE
nv3e82os,4,Time,39,6,110,0,2023-03-24T11:00:01Z,xit6phor,RAS,1,18,Female,0,no,2,2,5,6,7,0.2,FALSE
epbp778v,4,Time,29,5,131,0,2023-03-24T11:00:03Z,xit6phor,RAS,1,24,Male,0,no,5,3,3,3,5,0,FALSE
sp1xn2bu,4,Time,23,10,473,5,2023-03-24T11:00:04Z,xit6phor,RAS,2,21,Male,0.5,no,5,1,4,3,7,0.5,FALSE
stignrdy,4,Time,33,5,634,4.4,2023-03-24T11:00:04Z,xit6phor,RAS,1,20,Female,0.8,yes,7,1,2,7,1,0,FALSE
19oel8s7,4,Time,17,1,103,10,2023-03-24T11:00:05Z,xit6phor,RAS,2,20,Other,0.2,no,2,1,5,7,1,0,FALSE
cet4765u,4,Time,31,5,579,8,2023-03-24T11:00:07Z,xit6phor,RAS,3,23,Male,0.3,no,3,1,2,7,5,0,FALSE
07uq90ge,4,Time,62,5,523,10,2023-03-24T11:00:07Z,xit6phor,RAS,2,22,Other,0.2,no,2,4,4,7,7,0,FALSE
rg4qrb25,4,Time,44,5,300,0,2023-03-24T11:00:08Z,xit6phor,RAS,2,25,Female,0.1,no,4,5,6,7,7,0,FALSE
mnzt02sm,4,Time,19,7,238,2,2023-03-24T11:00:08Z,xit6phor,RAS,1,31,Female,0.1,no,2,2,2,2,1,0,FALSE
r38hnu2q,4,Time,19,3,157,10,2023-03-24T11:00:10Z,xit6phor,RAS,2,29,Female,0,no,7,7,4,4,6,0.1,FALSE
9apavdko,4,Water,46,5,217,9.4,2023-03-24T13:00:57Z,c6w8j4tc,"579 sujet assez louche, limite drogué, il nous a volé une canette et un kitkat en fin de session...",1,23,Male,1.1,no,3,5,4,2,3,1.4,FALSE
1zv42l2i,4,Water,44,0,157,4.4,2023-03-24T13:01:03Z,c6w8j4tc,"579 sujet assez louche, limite drogué, il nous a volé une canette et un kitkat en fin de session...",1,20,Female,0.6,no,4,7,7,2,7,1,FALSE
ommn2dez,4,Water,34,0,536,5,2023-03-24T13:01:04Z,c6w8j4tc,"579 sujet assez louche, limite drogué, il nous a volé une canette et un kitkat en fin de session...",3,23,Other,0.1,no,2,7,4,2,5,0.5,FALSE
khlclpkw,4,Water,28,3,893,10,2023-03-24T13:01:05Z,c6w8j4tc,"579 sujet assez louche, limite drogué, il nous a volé une canette et un kitkat en fin de session...",1,22,Female,0,no,5,4,2,2,6,0,FALSE
e5l2chrb,4,Water,22,5,238,0,2023-03-24T13:01:05Z,c6w8j4tc,"579 sujet assez louche, limite drogué, il nous a volé une canette et un kitkat en fin de session...",1,20,Female,0.5,no,5,2,3,2,6,0.3,FALSE
m8jgukx8,4,Water,47,5,145,10,2023-03-24T13:01:05Z,c6w8j4tc,"579 sujet assez louche, limite drogué, il nous a volé une canette et un kitkat en fin de session...",1,22,Female,0.1,no,6,1,4,1,7,0.1,FALSE
kqfnk5a6,4,Water,36,3,523,3,2023-03-24T13:01:06Z,c6w8j4tc,"579 sujet assez louche, limite drogué, il nous a volé une canette et un kitkat en fin de session...",1,23,Female,0.1,no,6,5,4,2,6,0.2,FALSE
hm0bpqlh,4,Water,73,0,103,5,2023-03-24T13:01:06Z,c6w8j4tc,"579 sujet assez louche, limite drogué, il nous a volé une canette et un kitkat en fin de session...",1,20,Female,0,no,6,1,1,1,7,0,FALSE
a6y9ef4p,4,Water,31,10,300,0,2023-03-24T13:01:06Z,c6w8j4tc,"579 sujet assez louche, limite drogué, il nous a volé une canette et un kitkat en fin de session...",1,21,Male,0.4,no,6,1,1,1,7,0.1,FALSE
6ikmntch,4,Water,36,0,319,2,2023-03-24T13:01:07Z,c6w8j4tc,"579 sujet assez louche, limite drogué, il nous a volé une canette et un kitkat en fin de session...",1,21,Female,0.1,no,5,5,5,2,7,0.1,FALSE
7zla5ugb,4,Water,61,5,825,5,2023-03-24T13:01:07Z,c6w8j4tc,"579 sujet assez louche, limite drogué, il nous a volé une canette et un kitkat en fin de session...",1,21,Male,0.4,no,6,6,3,5,7,0.2,FALSE
100o2hlf,4,Water,53,0,451,10,2023-03-24T13:01:07Z,c6w8j4tc,"579 sujet assez louche, limite drogué, il nous a volé une canette et un kitkat en fin de session...",1,21,Female,0,no,4,5,2,3,7,0.1,FALSE
13n23f5i,4,Water,16,0,131,8,2023-03-24T13:01:07Z,c6w8j4tc,"579 sujet assez louche, limite drogué, il nous a volé une canette et un kitkat en fin de session...",1,22,Male,0.1,no,6,6,6,2,2,0.5,FALSE
9bwanaqz,4,Water,56,0,382,10,2023-03-24T13:01:08Z,c6w8j4tc,"579 sujet assez louche, limite drogué, il nous a volé une canette et un kitkat en fin de session...",1,21,Female,0.2,no,5,1,4,2,5,0,FALSE
en7ol5v3,4,Water,49,5,473,0,2023-03-24T13:01:09Z,c6w8j4tc,"579 sujet assez louche, limite drogué, il nous a volé une canette et un kitkat en fin de session...",1,20,Female,0,no,1,4,4,1,7,0,FALSE
5as6k011,4,Water,42,5,672,4,2023-03-24T13:01:10Z,c6w8j4tc,"579 sujet assez louche, limite drogué, il nous a volé une canette et un kitkat en fin de session...",2,20,Female,0,no,3,6,4,3,6,0.1,FALSE
bln3laua,4,Water,58,5,634,10,2023-03-24T13:01:10Z,c6w8j4tc,"579 sujet assez louche, limite drogué, il nous a volé une canette et un kitkat en fin de session...",3,21,Female,0,no,6,1,3,3,7,0,FALSE
as28j8ve,4,Water,10,7,864,0,2023-03-24T13:01:13Z,c6w8j4tc,"579 sujet assez louche, limite drogué, il nous a volé une canette et un kitkat en fin de session...",1,22,Male,0.1,no,1,4,1,1,7,1,FALSE
u8aqnz4m,4,Water,18,1,579,-0.6,2023-03-24T13:01:14Z,c6w8j4tc,"579 sujet assez louche, limite drogué, il nous a volé une canette et un kitkat en fin de session...",3,19,Male,1.5,yes,6,2,2,3,2,0.4,FALSE
0qxwk97n,4,Water,71,10,402,4.4,2023-03-24T13:01:15Z,c6w8j4tc,"579 sujet assez louche, limite drogué, il nous a volé une canette et un kitkat en fin de session...",2,23,Female,0.9,no,6,1,1,1,7,0,FALSE
bqsxu1xy,4,Water,37,0,615,5,2023-03-24T13:01:15Z,c6w8j4tc,"579 sujet assez louche, limite drogué, il nous a volé une canette et un kitkat en fin de session...",1,22,Male,0.2,no,5,7,4,3,4,0.3,FALSE
iv52n302,4,Water,41,7,259,7,2023-03-24T13:01:15Z,c6w8j4tc,"579 sujet assez louche, limite drogué, il nous a volé une canette et un kitkat en fin de session...",1,23,Female,0.5,no,7,5,4,4,7,0.8,FALSE
6ov9v3hx,4,Water,46,5,397,6,2023-03-24T13:01:15Z,c6w8j4tc,"579 sujet assez louche, limite drogué, il nous a volé une canette et un kitkat en fin de session...",2,22,Female,0.1,no,7,5,4,1,4,0.8,FALSE
5imbxol7,4,Water,25,10,281,-0.6,2023-03-24T13:01:15Z,c6w8j4tc,"579 sujet assez louche, limite drogué, il nous a volé une canette et un kitkat en fin de session...",2,24,Female,0.8,no,3,3,4,4,4,0.8,FALSE
ny7pjl5v,4,Water,31,5,341,1,2023-03-24T13:01:21Z,c6w8j4tc,"579 sujet assez louche, limite drogué, il nous a volé une canette et un kitkat en fin de session...",1,19,Female,0.4,no,3,3,3,3,4,0.6,FALSE
ntahcvv0,4,Water,72,2,110,9,2023-03-24T13:01:22Z,c6w8j4tc,"579 sujet assez louche, limite drogué, il nous a volé une canette et un kitkat en fin de session...",2,27,Male,0.5,no,7,1,1,3,7,0.5,FALSE
s1c132wz,4,Food,81,0,259,0,2023-03-27T08:00:15Z,c9vreust,subject 157 had some comprehension problems because not knowing French well. Subject 238 never inputted any word anywhere.,1,21,Male,0.4,no,6,5,5,2,6,0.2,FALSE
ox8hnfpw,4,Food,17,5,523,-0.6,2023-03-27T08:00:16Z,c9vreust,subject 157 had some comprehension problems because not knowing French well. Subject 238 never inputted any word anywhere.,2,24,Female,0.8,no,6,4,3,1,7,0.2,FALSE
egh938mf,4,Food,29,5,777,0,2023-03-27T08:00:18Z,c9vreust,subject 157 had some comprehension problems because not knowing French well. Subject 238 never inputted any word anywhere.,3,24,Female,0.1,no,7,2,2,1,5,0.1,FALSE
51w2c7en,4,Food,24,2,451,-0.6,2023-03-27T08:00:18Z,c9vreust,subject 157 had some comprehension problems because not knowing French well. Subject 238 never inputted any word anywhere.,2,22,Male,1.1,no,5,6,3,5,6,0.8,FALSE
aiu5t33s,4,Food,13,10,397,0,2023-03-27T08:00:19Z,c9vreust,subject 157 had some comprehension problems because not knowing French well. Subject 238 never inputted any word anywhere.,1,22,Male,0.25,no,7,3,2,3,4,0.1,FALSE
5enrece4,4,Food,44,5,825,0,2023-03-27T08:00:19Z,c9vreust,subject 157 had some comprehension problems because not knowing French well. Subject 238 never inputted any word anywhere.,1,23,Other,0.5,no,6,4,4,3,6,1.5,TRUE
kttqoomo,4,Food,39,5,382,0,2023-03-27T08:00:20Z,c9vreust,subject 157 had some comprehension problems because not knowing French well. Subject 238 never inputted any word anywhere.,1,20,Female,0.1,no,5,2,1,2,7,0,FALSE
vktc4s2a,4,Food,12,5,281,0,2023-03-27T08:00:21Z,c9vreust,subject 157 had some comprehension problems because not knowing French well. Subject 238 never inputted any word anywhere.,2,22,Female,0.2,no,6,4,4,1,4,0.4,FALSE
ukv46jkp,4,Food,45,1,341,-0.6,2023-03-27T08:00:21Z,c9vreust,subject 157 had some comprehension problems because not knowing French well. Subject 238 never inputted any word anywhere.,1,22,Male,1.89,yes,5,4,4,1,7,0.2,FALSE
njdhgnl6,4,Food,41,5,131,0,2023-03-27T08:00:21Z,c9vreust,subject 157 had some comprehension problems because not knowing French well. Subject 238 never inputted any word anywhere.,1,25,Other,0.05,no,7,6,3,1,7,1,FALSE
e74onooy,4,Food,36,0,634,0,2023-03-27T08:00:22Z,c9vreust,subject 157 had some comprehension problems because not knowing French well. Subject 238 never inputted any word anywhere.,2,20,Male,0,no,5,6,6,4,4,0,FALSE
7n7i5dv0,4,Food,23,1,157,-0.6,2023-03-27T08:00:22Z,c9vreust,subject 157 had some comprehension problems because not knowing French well. Subject 238 never inputted any word anywhere.,3,28,Female,1,no,4,3,4,4,4,0.3,FALSE
t2o0gt6y,4,Food,71,2,473,0,2023-03-27T08:00:23Z,c9vreust,subject 157 had some comprehension problems because not knowing French well. Subject 238 never inputted any word anywhere.,1,20,Male,0.2,no,6,1,2,2,4,0.3,FALSE
czo7qx8t,4,Food,52,3,103,0,2023-03-27T08:00:23Z,c9vreust,subject 157 had some comprehension problems because not knowing French well. Subject 238 never inputted any word anywhere.,1,20,Female,0.2,no,7,1,4,2,7,0.1,FALSE
4tsal1f7,4,Food,27,0,816,-0.6,2023-03-27T08:00:24Z,c9vreust,subject 157 had some comprehension problems because not knowing French well. Subject 238 never inputted any word anywhere.,1,24,Female,0.7,no,1,2,3,3,1,0.2,FALSE
hxzwuwnw,4,Food,13,5,110,0,2023-03-27T08:00:26Z,c9vreust,subject 157 had some comprehension problems because not knowing French well. Subject 238 never inputted any word anywhere.,2,39,Female,0.3,no,5,3,5,4,7,0.5,FALSE
encddgz3,4,Food,27,4,402,0,2023-03-27T08:00:26Z,c9vreust,subject 157 had some comprehension problems because not knowing French well. Subject 238 never inputted any word anywhere.,3,21,Female,0.4,no,6,3,3,3,4,0.2,FALSE
3b4ll1ez,4,Food,80,4,615,0,2023-03-27T08:00:27Z,c9vreust,subject 157 had some comprehension problems because not knowing French well. Subject 238 never inputted any word anywhere.,1,22,Female,0.3,no,6,6,2,1,7,0.9,FALSE
9gj2t7vi,4,Food,67,0,579,0,2023-03-27T08:00:28Z,c9vreust,subject 157 had some comprehension problems because not knowing French well. Subject 238 never inputted any word anywhere.,2,18,Male,0.2,no,6,3,1,4,7,0.7,FALSE
bf3e9e4l,4,Food,0,0,238,0,2023-03-27T08:00:40Z,c9vreust,subject 157 had some comprehension problems because not knowing French well. Subject 238 never inputted any word anywhere.,3,36,Female,0.1,no,6,4,3,2,7,0.9,FALSE
6o75o86u,4,Pen,39,5,609,9,2023-03-27T10:00:58Z,qwt60r6b,NA,2,26,Female,0.1,no,6,1,4,7,2,0,FALSE
ebwqhbw6,4,Pen,73,5,238,2,2023-03-27T10:00:59Z,qwt60r6b,NA,1,24,Female,0.2,no,1,3,4,4,1,0.1,FALSE
qvpzts87,4,Pen,37,0,615,3,2023-03-27T10:00:59Z,qwt60r6b,NA,3,18,Male,0.3,no,4,2,4,3,2,0.1,FALSE
f8alzega,4,Pen,23,4,402,5.4,2023-03-27T10:01:00Z,qwt60r6b,NA,1,20,Female,0.6,no,6,7,6,6,2,1,FALSE
5x8f8n24,4,Pen,33,5,259,1.4,2023-03-27T10:01:00Z,qwt60r6b,NA,1,21,Male,0.7,no,6,2,1,5,3,0.2,FALSE
z76naopl,4,Pen,37,0,103,1,2023-03-27T10:01:00Z,qwt60r6b,NA,2,18,Male,0.2,no,6,1,1,2,2,0.1,FALSE
8kefqxr0,4,Pen,15,8,680,7,2023-03-27T10:01:01Z,qwt60r6b,NA,1,25,Male,0.2,no,6,1,1,4,4,0.1,FALSE
uj7zbk3l,4,Pen,45,5,157,0,2023-03-27T10:01:01Z,qwt60r6b,NA,2,19,Female,0.3,no,2,4,4,5,6,0.1,FALSE
9523qbin,4,Pen,64,5,300,5,2023-03-27T10:01:01Z,qwt60r6b,NA,2,18,Female,0.1,no,5,3,3,1,6,0.4,FALSE
524jz5sc,4,Pen,31,0,904,4,2023-03-27T10:01:01Z,qwt60r6b,NA,1,19,Female,0.5,no,5,2,2,3,4,0.9,FALSE
255rrwfy,4,Pen,26,5,451,8,2023-03-27T10:01:01Z,qwt60r6b,NA,3,21,Female,0.1,no,7,1,4,4,6,0.5,FALSE
lcqfsp8b,4,Pen,24,4,777,5.4,2023-03-27T10:01:02Z,qwt60r6b,NA,1,18,Female,0.9,yes,3,2,2,4,2,0.9,FALSE
z1o3j47u,4,Pen,51,9,752,9,2023-03-27T10:01:02Z,qwt60r6b,NA,3,21,Female,0.1,no,5,3,4,5,3,0.2,FALSE
xxns55ag,4,Pen,45,2,473,8,2023-03-27T10:01:02Z,qwt60r6b,NA,1,18,Female,0.1,no,4,5,6,2,4,0.3,FALSE
tbxw2pwa,4,Pen,15,4,536,10,2023-03-27T10:01:04Z,qwt60r6b,NA,1,17,Male,0.2,no,2,2,4,4,2,0.2,FALSE
mwzdprx4,4,Pen,39,5,319,5,2023-03-27T10:01:06Z,qwt60r6b,NA,1,18,Male,0.1,no,1,1,4,6,2,0.1,FALSE
o1bqfpam,4,Pen,60,5,131,3.4,2023-03-27T10:01:06Z,qwt60r6b,NA,1,21,Female,1,no,1,3,3,5,1,1,FALSE
56gwqmur,4,Pen,27,5,672,1,2023-03-27T10:01:07Z,qwt60r6b,NA,1,18,Female,0.5,no,6,3,4,5,4,0.6,FALSE
tyktmazp,4,Food,18,3,397,-0.6,2023-03-27T11:59:55Z,1kvadbae,NA,3,21,Female,1.5,no,6,4,5,1,7,0.95,FALSE
k2iz90kq,4,Food,45,4,609,0,2023-03-27T12:00:03Z,1kvadbae,NA,1,21,Male,0.1,no,6,6,3,1,6,0.8,FALSE
3u67fggz,4,Food,30,0,473,0,2023-03-27T12:00:05Z,1kvadbae,NA,1,20,Female,0.1,no,1,2,1,7,2,0.1,FALSE
w0s1qtki,4,Food,23,6,536,0,2023-03-27T12:00:06Z,1kvadbae,NA,1,20,Female,0.1,no,6,2,4,2,4,0.05,FALSE
gvxsbjys,4,Food,24,0,777,0,2023-03-27T12:00:07Z,1kvadbae,NA,1,19,Female,0.2,no,5,3,2,1,3,0,FALSE
uv79x5bo,4,Food,16,4,672,-0.6,2023-03-27T12:00:08Z,1kvadbae,NA,1,20,Female,0.6,no,6,5,4,2,5,0.5,FALSE
tdaj0o19,4,Food,37,5,680,-0.6,2023-03-27T12:00:08Z,1kvadbae,NA,1,19,Female,0.8,no,4,3,4,1,7,0.3,FALSE
9sh7n0lw,4,Food,29,2,281,0,2023-03-27T12:00:08Z,1kvadbae,NA,1,23,Male,0.5,no,6,5,5,1,6,0.7,FALSE
5mu23zo1,4,Food,55,0,748,0,2023-03-27T12:00:08Z,1kvadbae,NA,1,22,Male,0.05,no,6,7,7,1,5,0.8,FALSE
42wd49th,4,Food,20,2,131,0,2023-03-27T12:00:08Z,1kvadbae,NA,1,22,Female,0,no,6,6,3,2,2,0.4,FALSE
0rnetymb,4,Food,36,4,752,0,2023-03-27T12:00:10Z,1kvadbae,NA,1,21,Female,0.2,no,6,4,2,1,7,0.4,FALSE
a7ggp4zq,4,Food,44,5,300,0,2023-03-27T12:00:10Z,1kvadbae,NA,1,20,Female,0.2,no,6,2,4,1,6,0.6,FALSE
zyc1d93h,4,Food,48,1,103,0,2023-03-27T12:00:10Z,1kvadbae,NA,1,20,Female,0.5,no,6,5,1,3,7,0.4,FALSE
07jvbj8j,4,Food,46,0,825,0,2023-03-27T12:00:11Z,1kvadbae,NA,1,20,Female,0,no,6,4,3,1,7,0.1,FALSE
cnx0pl5y,4,Food,27,0,157,0,2023-03-27T12:00:15Z,1kvadbae,NA,2,21,Female,0.2,no,7,2,4,5,7,0.3,FALSE
77pxfwtx,4,Food,57,0,904,0,2023-03-27T12:00:16Z,1kvadbae,NA,2,22,Female,0,no,7,3,4,3,7,0,FALSE
q77cra6l,4,Time,51,5,904,0,2023-03-27T14:02:36Z,jtfig3oe,subject number 672 did not really speak French!,2,19,Female,0.1,no,2,4,5,6,6,0.1,FALSE
rjtqos88,4,Time,31,5,752,0,2023-03-27T14:02:43Z,jtfig3oe,subject number 672 did not really speak French!,1,23,Female,0,no,5,4,7,5,5,0.3,FALSE
jxyumamq,4,Time,98,0,777,0,2023-03-27T14:02:43Z,jtfig3oe,subject number 672 did not really speak French!,1,21,Male,0.1,no,5,5,4,7,5,0,FALSE
m9jx7577,4,Time,48,5,319,-0.6,2023-03-27T14:02:44Z,jtfig3oe,subject number 672 did not really speak French!,2,22,Male,1,no,4,6,6,7,7,0.6,FALSE
uzojfp60,4,Time,13,0,103,-2.5,2023-03-27T14:02:44Z,jtfig3oe,subject number 672 did not really speak French!,2,20,Female,0.8,no,4,3,7,7,7,2,TRUE
0ouw5fp4,4,Time,27,5,748,0,2023-03-27T14:02:44Z,jtfig3oe,subject number 672 did not really speak French!,2,19,Female,0,no,6,3,4,7,1,0,FALSE
5agqi38e,4,Time,32,5,609,0,2023-03-27T14:02:45Z,jtfig3oe,subject number 672 did not really speak French!,1,20,Female,0.1,no,1,2,3,5,7,0.1,FALSE
jti3ay2d,4,Time,17,2,110,0,2023-03-27T14:02:45Z,jtfig3oe,subject number 672 did not really speak French!,1,20,Male,0.5,no,6,5,5,6,4,0.2,FALSE
bd389r1m,4,Time,10,5,402,0,2023-03-27T14:02:45Z,jtfig3oe,subject number 672 did not really speak French!,2,31,Female,0.1,no,5,5,5,7,1,0.5,FALSE
2m2xy01m,4,Time,50,4,238,0,2023-03-27T14:02:46Z,jtfig3oe,subject number 672 did not really speak French!,1,18,Female,0.1,no,1,7,1,7,7,2,TRUE
k5u4elx1,4,Time,24,8,157,0,2023-03-27T14:02:46Z,jtfig3oe,subject number 672 did not really speak French!,2,19,Female,0.45,no,1,2,7,7,7,0.8,FALSE
ci2fiwj4,4,Time,63,3,634,0,2023-03-27T14:02:46Z,jtfig3oe,subject number 672 did not really speak French!,1,19,Female,0.3,no,7,6,5,7,1,0.5,FALSE
